# MA0,MH0,MHch,lam2,laml
6.14130e+02,1.08606e+02,3.67309e+02,8.22479e+00,2.24319e+00
6.70316e+02,4.45295e+02,5.28767e+02,1.20695e+01,6.69010e-01
5.21546e+02,5.26517e+02,7.96177e+02,8.90573e+00,-9.99962e-01
4.63499e+02,9.92898e+02,8.46974e+02,8.92541e-01,3.34208e+00
5.27419e+02,1.06535e+02,8.21738e+02,4.10910e-01,-6.07884e-01
1.64812e+02,4.62109e+02,5.36566e+02,8.15498e+00,-9.00529e-02
2.14256e+02,4.51113e+02,7.59356e+02,2.76680e+00,-2.20538e+00
3.65296e+02,7.20220e+02,1.41070e+02,5.52830e+00,-3.33754e+00
9.44958e+02,9.92862e+01,1.44623e+02,4.67919e+00,-5.17463e-01
8.52377e+02,9.92276e+02,6.10665e+02,1.12759e+01,-1.81761e+00
5.85612e+01,1.53780e+02,2.44715e+02,7.08597e+00,2.99218e+00
5.21696e+02,2.71833e+02,3.71141e+02,1.98753e+00,-3.62782e+00
9.48776e+02,5.65501e+02,3.19677e+02,2.25414e+00,1.78865e+00
4.81339e+02,4.78038e+02,7.69669e+02,1.20802e+01,-5.80206e+00
2.78254e+02,7.51854e+02,3.42641e+02,4.73753e+00,-1.24605e-01
7.68333e+02,6.27233e+02,2.33178e+02,3.65896e+00,2.68061e+00
2.18345e+02,6.64682e+02,2.15650e+02,7.97352e+00,-5.93460e+00
2.86569e+02,7.71471e+02,3.10547e+02,8.18279e+00,-4.26148e+00
9.06653e+02,9.99245e+02,3.12684e+02,4.94069e+00,5.83020e+00
8.28749e+02,4.16062e+02,6.40342e+02,3.13666e+00,4.70734e-01
5.73713e+02,2.01246e+02,5.01618e+02,4.16953e+00,5.07175e+00
3.38004e+02,2.80253e+02,6.32601e+02,5.69850e+00,3.40443e+00
1.90767e+02,6.47119e+02,2.21027e+02,1.01517e+01,2.23612e+00
9.17115e+02,1.98443e+02,9.28289e+02,9.98130e-01,4.05905e+00
5.12410e+01,8.10140e+02,7.36474e+02,9.43957e-01,3.74196e+00
5.93735e+02,7.90929e+02,1.92623e+02,1.19839e+01,-3.40133e+00
8.41659e+02,3.26384e+02,7.47122e+02,6.89620e+00,-6.04899e+00
3.95173e+02,7.56730e+01,5.18770e+02,2.45555e+00,6.55142e-01
8.53267e+02,6.04550e+01,3.62046e+02,2.71552e+00,-3.14904e+00
8.46889e+02,8.59398e+02,9.16207e+02,9.05133e+00,2.21192e+00
5.68858e+02,4.42503e+02,4.67388e+02,1.04636e+01,-2.03239e+00
7.40952e+02,5.17679e+02,8.22672e+02,6.49191e-01,-2.07704e+00
3.57491e+02,8.46954e+01,3.41752e+02,1.00888e+01,-1.59201e+00
9.47075e+02,2.58920e+02,2.87252e+02,8.46785e+00,1.75264e+00
7.71594e+02,1.88824e+02,4.68508e+02,3.77357e+00,-4.10525e+00
2.01451e+02,4.10413e+02,5.50214e+01,1.06485e+00,-1.50234e+00
1.99128e+02,9.58345e+02,1.99886e+02,6.47396e+00,3.00754e-01
8.04662e+02,8.01972e+02,3.29492e+02,8.82910e+00,2.97137e+00
6.90528e+01,7.06184e+02,8.26346e+02,1.00443e+01,-2.65582e+00
9.26992e+02,9.02524e+02,6.89747e+02,6.45693e+00,-4.52873e+00
1.98080e+02,5.03288e+02,3.74379e+02,3.37013e+00,-4.45772e+00
1.43801e+02,4.90563e+02,5.57705e+02,9.39622e+00,-2.53718e+00
5.74038e+02,3.67711e+02,7.49004e+02,2.95138e+00,1.16294e+00
2.01617e+02,4.80210e+02,4.69717e+02,8.46286e+00,-5.98537e+00
1.45959e+02,6.29158e+02,2.95626e+02,7.67227e+00,3.66899e-01
4.83771e+02,3.01195e+02,3.98538e+02,1.90929e-02,-3.11747e+00
7.02053e+02,4.44468e+02,2.58225e+02,2.12744e+00,-4.62937e+00
9.57226e+02,9.06592e+02,9.73731e+01,3.48254e+00,4.15331e+00
3.59909e+02,2.22299e+02,1.24611e+02,1.06136e+01,3.41217e+00
7.22847e+02,9.56364e+02,6.55974e+02,9.88178e+00,-1.10255e+00
9.09603e+02,7.65327e+02,3.31444e+02,3.33814e+00,2.99005e+00
1.82418e+02,1.84397e+02,6.11545e+02,7.71350e+00,2.41451e+00
1.83993e+02,9.94496e+02,8.53465e+02,6.05074e+00,6.06156e+00
4.88167e+02,5.19091e+01,1.64617e+02,4.37680e+00,2.41322e-02
3.61633e+02,3.81120e+02,9.57669e+02,1.07405e+01,-2.88383e-01
2.73200e+02,3.97070e+02,8.95924e+02,1.18406e+01,4.56459e+00
3.38210e+02,4.67008e+02,7.26519e+02,7.22298e+00,-5.79964e+00
9.33748e+02,1.45783e+02,6.82645e+02,2.71324e-01,-3.58086e+00
4.48254e+02,7.43498e+02,7.49779e+02,3.60292e+00,3.82216e-01
9.20667e+02,1.17523e+02,8.91118e+02,8.03173e+00,5.94229e+00
5.83666e+02,3.79087e+02,3.73820e+02,7.96870e+00,-2.71426e+00
7.87714e+02,9.25072e+02,8.94445e+02,1.25053e+01,2.39200e+00
4.88422e+02,7.76695e+02,6.41577e+02,7.72007e+00,5.23641e+00
8.37549e+02,2.39834e+02,8.94394e+02,3.33361e+00,-4.76174e+00
3.16891e+02,3.81070e+02,6.56092e+02,8.21122e+00,1.44159e+00
1.77569e+02,5.05588e+02,4.24849e+02,1.72877e+00,-1.98540e+00
5.57941e+02,2.77147e+02,2.12700e+02,1.23752e+01,-4.27782e+00
7.65186e+02,8.14891e+02,9.60956e+02,7.75097e+00,4.04683e+00
4.42731e+02,2.05310e+02,8.70325e+02,2.92571e+00,4.71527e+00
9.53599e+02,6.62724e+02,6.12512e+02,4.51423e+00,1.85818e+00
3.50346e+02,1.46300e+02,9.16070e+02,5.15485e+00,-3.12196e+00
8.23671e+02,9.16202e+02,5.55749e+02,2.85757e+00,-3.75732e+00
1.07907e+02,8.65887e+02,1.15946e+02,9.43039e-02,9.36086e-01
9.24322e+02,5.91451e+02,1.16232e+02,9.14723e+00,1.00392e+00
3.81855e+02,7.66492e+02,5.17158e+01,5.71626e+00,2.47836e+00
8.66985e+02,9.63162e+02,1.81313e+02,1.74178e+00,-3.60326e-01
7.00554e+01,5.01029e+02,5.62126e+02,1.22419e+01,1.89446e+00
9.95277e+02,5.64446e+02,2.68864e+02,3.61224e-01,-3.19282e+00
6.29595e+02,5.85162e+02,5.80975e+01,1.07592e+01,7.48371e-01
4.47764e+02,4.97323e+02,9.97208e+02,3.07603e+00,1.02841e+00
1.38368e+02,5.86711e+02,9.72276e+02,3.32560e+00,-5.87782e+00
8.65420e+02,8.00925e+02,6.69597e+02,3.88125e-01,5.82429e+00
7.33068e+02,2.71938e+02,3.94161e+02,1.15116e+01,5.37630e+00
9.05001e+02,3.10237e+02,5.96221e+02,7.14555e+00,7.81177e-01
9.23952e+02,2.05021e+02,4.32862e+02,2.07086e+00,-1.80584e+00
4.94906e+02,2.62006e+02,6.00475e+02,6.80857e+00,4.37101e+00
3.14106e+02,2.72346e+02,8.47454e+02,2.54331e+00,4.08758e+00
1.28784e+02,4.21702e+02,7.07737e+02,5.92381e+00,-2.01047e+00
9.06410e+02,3.22795e+02,1.37169e+02,6.31288e+00,-1.61593e+00
2.84945e+02,8.04676e+02,2.87689e+02,1.63950e+00,2.71279e+00
8.39854e+02,7.75003e+02,5.45893e+02,9.16074e+00,-1.45140e+00
2.39417e+02,2.69312e+02,9.69977e+02,1.19687e+01,-6.86136e-01
9.67410e+02,4.67274e+02,9.34118e+02,4.26771e+00,-3.60870e+00
5.49860e+02,7.83123e+02,1.10484e+02,8.25041e+00,-5.78818e+00
9.08451e+02,2.96271e+02,1.45678e+02,5.47867e+00,3.96460e+00
5.23254e+02,5.60467e+02,2.18942e+02,1.16688e+01,5.59770e+00
5.55318e+02,6.23052e+02,9.45914e+02,1.30422e+00,8.13023e-01
2.60320e+02,1.29612e+02,1.41974e+02,7.96467e+00,-1.51915e+00
9.26938e+02,1.56020e+02,6.30272e+02,8.51412e+00,1.24766e+00
6.88994e+02,6.99822e+02,4.48558e+02,7.25254e+00,-2.97691e+00
1.20386e+02,6.90510e+02,6.07060e+02,5.51159e+00,-3.89863e+00
1.15880e+02,2.25523e+02,6.26703e+02,2.59371e+00,-6.25212e+00
8.56087e+02,9.66646e+02,3.43697e+02,6.31985e+00,-3.14272e+00
3.61520e+02,7.11612e+02,3.56105e+02,9.49999e+00,4.80759e-01
7.59031e+01,7.06055e+01,2.31783e+02,2.10777e-01,4.08333e+00
7.95935e+02,8.42701e+02,7.03056e+02,2.63258e+00,-5.59079e+00
1.57095e+02,9.16561e+02,9.49402e+02,3.43699e+00,3.98446e+00
7.53138e+02,3.79212e+02,6.43405e+02,9.31299e+00,-5.74997e+00
9.78490e+02,3.27278e+02,5.54339e+02,4.57212e+00,-2.65316e+00
6.34627e+02,5.28965e+02,2.07256e+02,9.05542e+00,3.07849e+00
7.70746e+02,2.49466e+02,7.70298e+02,1.12564e+01,1.16850e+00
2.62889e+02,3.35315e+02,1.35546e+02,9.66950e+00,-3.06161e+00
3.91896e+02,5.85890e+02,8.09620e+02,8.16249e-01,4.85313e+00
9.26453e+02,8.71396e+02,2.46632e+02,9.55879e+00,-5.63170e+00
3.72002e+02,3.94276e+02,5.95960e+01,3.14917e+00,-9.68978e-01
8.04302e+02,4.21022e+02,6.13917e+01,6.71669e+00,4.86566e+00
4.31813e+02,8.34636e+01,1.03901e+02,1.16185e+01,3.38972e+00
4.69492e+02,8.36696e+02,8.27367e+02,3.34704e+00,-1.81071e-01
8.04337e+01,6.05290e+02,2.24652e+02,1.16284e+01,4.91930e+00
1.77624e+02,5.71036e+01,4.61346e+02,5.46239e+00,2.27507e+00
5.48364e+01,2.06087e+02,4.20837e+02,3.74425e+00,4.55178e+00
1.37418e+02,1.20231e+02,5.93669e+02,6.60376e+00,5.74425e+00
7.89102e+02,5.05893e+01,3.75949e+02,8.18251e+00,3.51861e+00
1.41742e+02,2.47711e+02,1.52157e+02,8.59636e+00,1.85927e+00
8.95220e+02,4.81543e+02,5.97754e+02,8.55583e+00,-5.31861e+00
2.57240e+02,3.97876e+02,9.30695e+02,1.12385e+01,-4.55249e+00
2.99980e+02,5.52097e+02,5.24931e+02,9.01147e+00,1.57602e+00
1.73508e+02,7.96066e+02,9.80176e+02,1.23379e+01,-4.86984e+00
8.37545e+02,5.57594e+02,6.76084e+02,8.12607e+00,-6.03288e+00
8.23050e+02,2.29841e+02,9.99452e+02,1.13001e+01,-2.18725e+00
9.56652e+02,1.31428e+02,6.41653e+02,8.08737e+00,5.17793e+00
8.24588e+02,9.61208e+02,9.35423e+02,4.78524e+00,-4.40643e+00
6.77932e+02,9.63636e+02,5.76918e+02,2.46564e+00,4.71588e+00
5.22817e+02,3.48896e+02,8.08048e+02,1.35835e+00,1.56889e+00
6.74401e+02,4.11348e+02,8.22335e+02,1.03973e+01,-2.35269e-01
5.54196e+01,7.17727e+02,5.69415e+02,3.57705e+00,-5.97208e+00
8.18563e+01,2.57257e+02,4.74675e+02,1.16169e+01,-2.64640e+00
4.48070e+02,2.46035e+02,6.45715e+02,2.76675e+00,1.75315e+00
8.80832e+02,4.65541e+02,8.90990e+02,3.09462e+00,-1.89983e+00
5.39022e+02,8.50097e+02,3.49862e+02,3.94249e+00,-5.13217e+00
3.06818e+02,4.58115e+02,5.65335e+02,6.22706e+00,-4.90536e+00
6.50494e+02,2.10986e+02,1.75199e+02,1.03953e+01,-2.76620e-01
5.55849e+02,7.98155e+02,4.51974e+02,7.90961e+00,-4.82454e+00
3.00512e+02,3.25646e+02,3.16362e+02,1.21638e+01,6.94372e-01
6.43760e+02,6.31593e+02,5.44545e+02,4.71282e-01,6.07260e+00
4.05675e+02,5.10797e+02,3.43947e+02,1.89841e+00,4.69369e+00
7.21380e+02,2.31999e+02,5.16060e+02,1.11506e+01,5.87334e-01
9.91466e+02,1.17262e+02,5.61399e+02,8.46983e+00,-2.96133e+00
1.86110e+02,8.15226e+02,5.86091e+02,2.34358e+00,3.65331e+00
3.55150e+02,9.31460e+02,8.74982e+02,5.20204e+00,4.18339e+00
9.38319e+02,3.22395e+02,7.09750e+02,8.83335e+00,-2.65822e-01
4.39730e+02,4.53939e+02,9.68206e+02,3.87306e+00,3.65152e+00
7.65185e+02,3.16631e+02,5.53351e+02,7.64969e+00,5.04961e+00
4.86206e+02,8.34672e+02,8.60426e+02,5.13887e+00,3.81516e+00
8.33508e+02,9.86156e+02,2.99277e+02,6.73388e+00,5.99936e+00
5.64575e+02,8.72705e+02,8.39737e+02,1.09537e+01,-4.39061e+00
8.00154e+02,7.25037e+02,3.44543e+02,8.74794e+00,-5.90762e+00
5.00965e+02,5.55083e+02,1.80344e+02,2.19607e-02,-1.48035e+00
6.10692e+02,8.68979e+02,9.47320e+02,1.02550e+01,-2.98698e+00
9.44097e+02,8.91781e+02,9.81584e+02,2.83394e+00,-1.61421e-01
5.61909e+02,6.23009e+02,9.54294e+02,1.03647e+01,1.32482e+00
6.53745e+02,8.59361e+01,2.07108e+02,1.20308e+01,4.26335e-01
5.30318e+02,4.16820e+02,1.63227e+02,1.11216e+01,-4.63784e+00
4.26696e+02,2.75182e+02,8.01336e+02,1.19282e+01,5.28834e-01
4.23974e+02,9.98714e+02,3.41911e+02,4.51816e+00,5.07905e+00
3.09251e+02,7.81212e+02,7.70293e+02,1.08425e+01,-2.50896e+00
9.76068e+02,9.27356e+02,2.75252e+02,5.70944e+00,-3.92491e+00
1.86690e+02,3.56609e+02,1.72499e+02,2.45862e+00,5.75828e+00
8.21191e+02,8.00641e+02,1.63572e+02,3.98422e+00,4.07252e+00
1.37818e+02,5.22026e+02,2.68750e+02,1.08321e+01,4.35857e+00
3.34882e+02,3.12148e+02,7.63855e+02,7.98768e+00,-4.65114e+00
1.56109e+02,8.39863e+02,9.26100e+02,8.05562e+00,5.71800e+00
5.16654e+02,1.35305e+02,2.97473e+02,1.04037e+01,3.14816e+00
6.05479e+02,9.11492e+02,4.49870e+02,1.21004e+01,-2.49027e+00
5.16740e+02,9.94020e+02,5.25112e+02,7.35848e+00,1.14150e+00
7.48693e+02,5.86582e+02,9.76932e+01,9.04872e+00,5.70930e+00
4.61287e+02,8.90636e+02,2.45861e+02,1.09785e+00,9.20339e-01
8.55894e+02,4.78709e+02,8.12781e+02,3.14279e+00,-2.82707e+00
7.81892e+02,1.37638e+02,2.36402e+02,5.59896e+00,-6.14886e+00
1.80404e+02,5.17955e+02,2.32507e+02,1.04139e+01,5.06662e+00
3.06324e+02,5.83633e+02,2.85239e+02,1.86180e+00,9.75310e-01
8.96883e+02,4.27496e+02,1.12183e+02,3.77275e+00,-2.44637e+00
7.30225e+02,9.09230e+02,9.97614e+02,4.62427e+00,4.48787e+00
5.79837e+02,9.58247e+02,3.17852e+02,3.37838e+00,-1.40093e+00
5.74475e+02,4.72295e+02,7.64387e+01,7.45461e+00,4.58852e+00
3.14396e+02,5.89549e+02,3.16649e+02,1.24903e+01,3.86575e+00
7.17501e+02,5.03697e+02,6.43189e+02,2.72473e+00,-4.35097e+00
4.31903e+02,8.65871e+02,3.67593e+02,2.81591e+00,3.37444e+00
6.57450e+02,1.04640e+02,4.93081e+02,1.33965e+00,4.36859e+00
1.15181e+02,9.91919e+02,1.78109e+02,2.50954e+00,3.68250e+00
4.49431e+02,5.52312e+02,1.15902e+02,9.38903e+00,-3.58617e+00
6.31426e+02,8.75331e+02,7.99223e+02,5.33737e-01,-2.22759e-01
3.49999e+02,4.16557e+02,3.90004e+02,1.83387e+00,-9.94958e-01
5.86620e+02,2.34993e+02,6.11681e+02,1.25608e+01,2.27527e+00
8.14776e+02,6.14557e+02,4.19889e+02,1.24463e+01,-2.73984e+00
5.90180e+02,4.47862e+02,5.89890e+02,6.08243e+00,-6.04557e+00
4.64744e+02,2.94353e+02,1.87819e+02,3.26536e+00,-5.19659e+00
5.65389e+02,5.39364e+02,3.86959e+02,2.70009e+00,-4.98891e+00
7.07894e+02,9.41271e+02,6.72243e+02,1.15006e+01,-4.45505e+00
1.47784e+02,1.97490e+02,5.37823e+02,2.19778e-01,1.33967e-01
9.67211e+02,8.15950e+02,4.17420e+02,9.64197e+00,-5.26288e+00
3.55939e+02,4.33931e+02,9.96082e+02,5.74106e+00,-3.79075e+00
1.94270e+02,7.19008e+02,2.67918e+02,1.96828e+00,2.87715e-01
1.16719e+02,9.26877e+02,1.60935e+02,4.97967e+00,-3.24412e+00
5.52306e+02,9.25077e+02,5.94161e+02,2.79992e+00,-3.74356e+00
7.01428e+02,9.53191e+01,6.69867e+02,1.10490e+01,2.94819e-01
8.66089e+02,8.49358e+02,6.24153e+02,3.44867e+00,-3.49426e-01
6.66442e+02,5.80518e+02,9.84853e+02,7.88625e+00,-3.83025e+00
5.49355e+02,2.20167e+02,1.37853e+02,6.56148e+00,-4.58532e+00
6.67011e+01,3.85760e+02,2.37582e+02,1.11037e-01,-8.00447e-01
3.19126e+02,9.00249e+01,3.44201e+02,1.06250e+01,1.11266e+00
5.26270e+02,6.92403e+02,4.29761e+02,1.09038e+01,-6.71222e-01
2.11069e+02,6.52960e+02,1.80713e+02,1.21840e+01,-1.44149e+00
8.37879e+02,8.13510e+02,5.83418e+02,3.41870e+00,6.97003e-01
8.90554e+02,6.17119e+02,5.93108e+02,1.00425e+01,1.91710e+00
1.41403e+02,9.16487e+02,2.28735e+02,2.80667e+00,6.26900e+00
4.69503e+02,1.05160e+02,5.73314e+02,1.01902e+01,-1.51817e+00
6.97334e+02,4.91404e+02,7.78329e+02,9.37248e+00,5.70313e+00
7.97505e+02,9.44644e+02,5.99911e+02,7.91192e+00,2.53881e+00
3.23642e+02,9.94861e+02,2.38575e+02,2.65123e+00,-1.31247e+00
9.59950e+02,1.58176e+02,1.45008e+02,1.92500e+00,3.63622e+00
7.11292e+02,5.18760e+02,9.85479e+01,6.97912e+00,4.96578e+00
3.49923e+02,1.29887e+02,6.27770e+02,9.39636e+00,3.38438e+00
7.56835e+02,7.48142e+02,9.83510e+02,4.42337e+00,5.34381e+00
9.85292e+02,3.78896e+02,2.07212e+02,1.04515e+01,-8.39808e-01
1.58315e+02,1.81286e+02,9.63001e+02,7.49995e+00,-2.65576e-01
3.71988e+02,2.35288e+02,2.40154e+02,6.35562e+00,-4.31337e+00
6.46171e+02,3.06764e+02,7.68804e+02,2.50640e+00,-2.95207e+00
3.03279e+02,3.95664e+02,5.85157e+02,4.35294e+00,4.31785e+00
2.34226e+02,2.43788e+02,8.22387e+02,5.14672e+00,-5.77979e+00
2.26193e+02,2.84899e+02,4.87794e+02,3.20478e+00,3.33959e+00
1.73200e+02,1.91306e+02,4.59206e+02,8.19354e+00,5.95092e+00
8.64804e+02,7.83993e+02,5.09027e+02,9.01111e+00,3.47079e+00
3.49679e+02,5.34881e+01,4.79540e+02,1.20393e+01,-2.01767e+00
1.89324e+02,2.43703e+02,1.80955e+02,5.03151e+00,4.47370e+00
8.56363e+02,4.75392e+02,1.54499e+02,1.66742e-01,2.63526e+00
2.24453e+02,9.90893e+02,2.34041e+02,2.14213e+00,-6.24678e+00
4.12780e+02,5.57341e+02,1.25240e+02,8.01845e+00,1.94086e+00
6.85026e+02,9.17291e+02,5.44803e+02,8.98912e+00,6.03456e+00
8.65612e+02,8.13490e+02,1.15830e+02,1.48160e+00,4.33921e+00
4.12222e+02,6.46380e+02,5.17910e+02,9.41482e+00,2.91507e+00
1.27264e+02,4.91621e+02,3.42932e+02,8.18116e+00,4.71276e+00
6.08980e+01,9.25309e+02,1.58006e+02,1.23167e+01,1.14598e-01
1.19925e+02,5.52271e+02,3.45581e+02,2.36822e+00,2.75954e+00
2.21943e+02,7.35882e+02,5.05232e+02,9.81765e+00,-2.05946e+00
6.54029e+02,9.10978e+02,4.19734e+02,1.24835e+01,4.55891e+00
1.72665e+02,2.31028e+02,5.93213e+02,2.77575e+00,-1.08155e+00
7.21578e+02,5.28993e+02,9.38294e+02,5.49079e+00,3.64540e+00
