# MA0,MH0,MHch,lam2,laml
1.20790e+02,1.27403e+02,9.36689e+02,0.00000e+00,-6.35088e-01
1.37776e+02,1.80246e+02,9.62504e+02,0.00000e+00,-5.30698e-01
1.89925e+02,1.42352e+02,9.64987e+02,0.00000e+00,-3.08746e-01
1.43959e+02,1.26964e+02,9.33201e+02,0.00000e+00,-9.98212e-02
1.65049e+02,1.46577e+02,9.80629e+02,0.00000e+00,1.98956e-01
1.37754e+02,1.23618e+02,9.71581e+02,0.00000e+00,3.84067e-01
1.43359e+02,1.52713e+02,9.35685e+02,0.00000e+00,4.11196e-01
1.54232e+02,1.34916e+02,9.27594e+02,0.00000e+00,7.72307e-01
1.69171e+02,1.25610e+02,9.40135e+02,0.00000e+00,9.28999e-01
2.67094e+02,1.69742e+02,1.81501e+02,0.00000e+00,-8.59950e-01
2.18149e+02,1.85187e+02,1.16782e+02,0.00000e+00,-7.05850e-01
2.61705e+02,1.32188e+02,1.39366e+02,0.00000e+00,-5.80461e-01
2.63355e+02,1.87962e+02,1.59635e+02,0.00000e+00,-2.33723e-01
2.57383e+02,1.83031e+02,1.18389e+02,0.00000e+00,-8.02879e-02
2.29330e+02,1.37098e+02,1.66395e+02,0.00000e+00,1.08592e-01
2.70518e+02,1.63465e+02,1.50166e+02,0.00000e+00,2.58262e-01
2.36337e+02,1.36177e+02,1.34549e+02,0.00000e+00,5.12218e-01
2.40080e+02,1.09202e+02,1.34373e+02,0.00000e+00,6.66743e-01
2.62330e+02,1.49164e+02,1.34006e+02,0.00000e+00,9.39050e-01
2.24447e+02,1.70653e+02,2.26286e+02,0.00000e+00,-8.39407e-01
2.60559e+02,1.11012e+02,2.29735e+02,0.00000e+00,-6.26318e-01
2.52246e+02,1.71649e+02,2.24928e+02,0.00000e+00,-4.10038e-01
2.07013e+02,1.65801e+02,2.47839e+02,0.00000e+00,-2.91540e-01
2.24474e+02,1.49809e+02,2.51686e+02,0.00000e+00,-1.40392e-01
2.55407e+02,1.60486e+02,2.23688e+02,0.00000e+00,6.38601e-02
2.37656e+02,1.32776e+02,1.99058e+02,0.00000e+00,2.73573e-01
2.60924e+02,1.12907e+02,2.60157e+02,0.00000e+00,5.76594e-01
2.78842e+02,1.43884e+02,2.66923e+02,0.00000e+00,6.70279e-01
2.16104e+02,1.51214e+02,2.45668e+02,0.00000e+00,8.91798e-01
2.53452e+02,1.24713e+02,2.93238e+02,0.00000e+00,-9.36180e-01
2.55033e+02,1.28892e+02,3.22000e+02,0.00000e+00,-7.96329e-01
2.07042e+02,1.14080e+02,3.16329e+02,0.00000e+00,-4.32911e-01
2.04151e+02,1.73833e+02,2.93549e+02,0.00000e+00,-2.14319e-01
2.56461e+02,1.02679e+02,3.10153e+02,0.00000e+00,-8.74708e-02
1.91311e+02,1.63969e+02,3.53638e+02,0.00000e+00,1.00239e-02
2.46937e+02,1.34105e+02,3.36181e+02,0.00000e+00,2.40782e-01
2.32324e+02,1.36718e+02,3.51959e+02,0.00000e+00,4.14872e-01
2.53761e+02,1.07247e+02,3.13299e+02,0.00000e+00,6.90352e-01
2.27072e+02,1.80208e+02,3.08987e+02,0.00000e+00,8.16449e-01
2.03698e+02,1.06458e+02,4.43236e+02,0.00000e+00,-8.71817e-01
2.52419e+02,1.54359e+02,3.73132e+02,0.00000e+00,-6.05235e-01
1.95156e+02,1.84940e+02,4.54167e+02,0.00000e+00,-4.63610e-01
2.17717e+02,1.52706e+02,4.48194e+02,0.00000e+00,-2.99467e-01
2.45526e+02,1.33294e+02,4.42353e+02,0.00000e+00,-1.45839e-01
1.97736e+02,1.01007e+02,4.49179e+02,0.00000e+00,1.06131e-02
1.90998e+02,1.65002e+02,3.78883e+02,0.00000e+00,3.32042e-01
2.15074e+02,1.41602e+02,4.19979e+02,0.00000e+00,4.92751e-01
2.65221e+02,1.31154e+02,4.29679e+02,0.00000e+00,6.22452e-01
2.07383e+02,1.62530e+02,4.15191e+02,0.00000e+00,8.22912e-01
2.58529e+02,1.16084e+02,5.35698e+02,0.00000e+00,-8.74335e-01
2.12736e+02,1.58316e+02,4.94122e+02,0.00000e+00,-6.92761e-01
2.68328e+02,1.73613e+02,5.16336e+02,0.00000e+00,-5.91495e-01
2.64005e+02,1.27428e+02,5.12876e+02,0.00000e+00,-2.29638e-01
2.00181e+02,1.31820e+02,4.94547e+02,0.00000e+00,-8.89081e-02
2.25326e+02,1.15011e+02,5.17043e+02,0.00000e+00,1.16849e-01
2.75398e+02,1.70652e+02,5.30101e+02,0.00000e+00,3.84141e-01
2.41684e+02,1.04553e+02,5.08267e+02,0.00000e+00,5.03495e-01
2.06442e+02,1.67463e+02,4.75985e+02,0.00000e+00,7.64916e-01
2.02099e+02,1.72148e+02,5.30526e+02,0.00000e+00,9.76523e-01
2.00250e+02,1.68751e+02,6.19967e+02,0.00000e+00,-9.99701e-01
2.62573e+02,1.46665e+02,5.88496e+02,0.00000e+00,-6.99058e-01
2.16459e+02,1.11292e+02,6.39912e+02,0.00000e+00,-5.53424e-01
2.60034e+02,1.49504e+02,5.59990e+02,0.00000e+00,-2.43619e-01
2.08973e+02,1.85491e+02,5.81620e+02,0.00000e+00,-1.94119e-01
2.78167e+02,1.36520e+02,6.21606e+02,0.00000e+00,1.32983e-01
2.58019e+02,1.01918e+02,5.86155e+02,0.00000e+00,2.24412e-01
2.57604e+02,1.85109e+02,5.64405e+02,0.00000e+00,5.77314e-01
2.46312e+02,1.82146e+02,5.87031e+02,0.00000e+00,6.80519e-01
2.75716e+02,1.52525e+02,5.54975e+02,0.00000e+00,9.92711e-01
2.45948e+02,1.75602e+02,6.85419e+02,0.00000e+00,-9.39478e-01
2.39891e+02,1.69186e+02,6.75783e+02,0.00000e+00,-7.80700e-01
2.21465e+02,1.07367e+02,6.93368e+02,0.00000e+00,-4.26045e-01
1.90176e+02,1.17381e+02,6.92320e+02,0.00000e+00,-2.50917e-01
2.14227e+02,1.88885e+02,6.44421e+02,0.00000e+00,-3.63117e-02
2.13615e+02,1.01744e+02,7.05501e+02,0.00000e+00,1.00513e-01
2.04453e+02,1.56122e+02,6.64234e+02,0.00000e+00,2.32841e-01
2.58285e+02,1.43203e+02,7.06313e+02,0.00000e+00,5.18647e-01
2.53317e+02,1.44275e+02,6.49922e+02,0.00000e+00,7.96358e-01
2.67253e+02,1.38920e+02,6.55683e+02,0.00000e+00,8.68233e-01
1.90653e+02,1.31256e+02,8.10506e+02,0.00000e+00,-9.29080e-01
2.69315e+02,1.10047e+02,7.47110e+02,0.00000e+00,-6.77107e-01
2.22498e+02,1.34060e+02,7.69462e+02,0.00000e+00,-5.19202e-01
2.66640e+02,1.36487e+02,7.90771e+02,0.00000e+00,-3.54594e-01
2.47689e+02,1.69526e+02,8.11830e+02,0.00000e+00,-4.94945e-02
2.03608e+02,1.84251e+02,8.03408e+02,0.00000e+00,1.85703e-02
1.90585e+02,1.44913e+02,7.87117e+02,0.00000e+00,3.39370e-01
1.96281e+02,1.47160e+02,7.92707e+02,0.00000e+00,4.80582e-01
2.10151e+02,1.33382e+02,8.19977e+02,0.00000e+00,6.08458e-01
2.00993e+02,1.57106e+02,7.97341e+02,0.00000e+00,8.36224e-01
2.02893e+02,1.19674e+02,8.91756e+02,0.00000e+00,-8.12002e-01
2.53078e+02,1.48951e+02,8.54505e+02,0.00000e+00,-7.02255e-01
2.60571e+02,1.40841e+02,8.99996e+02,0.00000e+00,-5.13888e-01
1.97104e+02,1.75886e+02,9.04382e+02,0.00000e+00,-3.79592e-01
2.40171e+02,1.27415e+02,8.34903e+02,0.00000e+00,-4.99899e-02
2.62452e+02,1.89442e+02,8.38153e+02,0.00000e+00,8.03120e-02
2.55806e+02,1.09182e+02,8.66845e+02,0.00000e+00,3.01041e-01
2.47564e+02,1.44086e+02,8.49195e+02,0.00000e+00,4.92692e-01
1.97757e+02,1.43078e+02,8.43917e+02,0.00000e+00,6.20745e-01
2.13436e+02,1.84073e+02,8.82829e+02,0.00000e+00,8.91433e-01
2.52563e+02,1.43613e+02,9.90279e+02,0.00000e+00,-8.16540e-01
2.39280e+02,1.83615e+02,9.38026e+02,0.00000e+00,-6.24984e-01
2.32699e+02,1.30879e+02,9.89411e+02,0.00000e+00,-4.25508e-01
2.16217e+02,1.86024e+02,9.42831e+02,0.00000e+00,-2.64775e-01
2.53163e+02,1.07890e+02,9.78437e+02,0.00000e+00,-1.66060e-01
2.75299e+02,1.09362e+02,9.61482e+02,0.00000e+00,1.79277e-01
1.97302e+02,1.22973e+02,9.53143e+02,0.00000e+00,2.03271e-01
2.38977e+02,1.78243e+02,9.66005e+02,0.00000e+00,5.49072e-01
2.10642e+02,1.57114e+02,9.59741e+02,0.00000e+00,7.00945e-01
2.59173e+02,1.12547e+02,9.56525e+02,0.00000e+00,9.03957e-01
3.18838e+02,1.35280e+02,1.67377e+02,0.00000e+00,-9.36990e-01
3.07576e+02,1.51653e+02,1.42348e+02,0.00000e+00,-6.12892e-01
3.20704e+02,1.70848e+02,1.47603e+02,0.00000e+00,-4.27758e-01
2.82898e+02,1.03129e+02,1.73523e+02,0.00000e+00,-3.67542e-01
3.22071e+02,1.10956e+02,1.71321e+02,0.00000e+00,-1.64967e-01
3.66769e+02,1.79892e+02,1.36710e+02,0.00000e+00,1.43903e-01
2.99734e+02,1.75942e+02,1.55979e+02,0.00000e+00,3.97147e-01
3.64500e+02,1.62094e+02,1.17522e+02,0.00000e+00,4.98678e-01
3.42945e+02,1.04149e+02,1.21440e+02,0.00000e+00,7.81369e-01
3.39356e+02,1.30835e+02,1.77964e+02,0.00000e+00,8.75100e-01
3.56823e+02,1.55613e+02,2.57211e+02,0.00000e+00,-9.74005e-01
2.83260e+02,1.81213e+02,2.01240e+02,0.00000e+00,-6.26914e-01
3.55624e+02,1.09038e+02,1.95593e+02,0.00000e+00,-5.60992e-01
3.44939e+02,1.58496e+02,2.59193e+02,0.00000e+00,-2.96463e-01
3.26781e+02,1.34257e+02,2.62545e+02,0.00000e+00,-1.77911e-01
3.36137e+02,1.61576e+02,2.68976e+02,0.00000e+00,1.56758e-01
2.89532e+02,1.56648e+02,2.01418e+02,0.00000e+00,3.43739e-01
3.04913e+02,1.45281e+02,2.66928e+02,0.00000e+00,4.99464e-01
3.68354e+02,1.23944e+02,2.76081e+02,0.00000e+00,7.97263e-01
3.12687e+02,1.45565e+02,2.32338e+02,0.00000e+00,9.46698e-01
3.24873e+02,1.76525e+02,3.61689e+02,0.00000e+00,-9.30409e-01
2.95858e+02,1.14679e+02,3.16417e+02,0.00000e+00,-6.49335e-01
3.35144e+02,1.60180e+02,2.83702e+02,0.00000e+00,-4.20863e-01
2.84158e+02,1.72118e+02,3.56846e+02,0.00000e+00,-2.33115e-01
3.33486e+02,1.08584e+02,2.84964e+02,0.00000e+00,-1.22007e-01
3.52738e+02,1.81305e+02,2.82100e+02,0.00000e+00,1.59207e-01
3.62066e+02,1.72032e+02,3.45709e+02,0.00000e+00,2.77053e-01
3.57272e+02,1.37556e+02,3.03170e+02,0.00000e+00,5.93422e-01
3.52161e+02,1.49456e+02,3.03456e+02,0.00000e+00,6.43740e-01
3.44389e+02,1.18523e+02,2.89523e+02,0.00000e+00,8.20970e-01
3.52780e+02,1.84001e+02,4.23272e+02,0.00000e+00,-8.03869e-01
3.56531e+02,1.25299e+02,4.49622e+02,0.00000e+00,-7.96644e-01
3.56644e+02,1.51596e+02,4.59310e+02,0.00000e+00,-5.49886e-01
3.47310e+02,1.81204e+02,3.94388e+02,0.00000e+00,-3.86989e-01
3.49171e+02,1.62197e+02,4.54172e+02,0.00000e+00,-9.35079e-02
3.37338e+02,1.00033e+02,3.84300e+02,0.00000e+00,8.68313e-02
3.25067e+02,1.75039e+02,3.92061e+02,0.00000e+00,2.87475e-01
2.84798e+02,1.86453e+02,4.52375e+02,0.00000e+00,5.66294e-01
2.96593e+02,1.62685e+02,4.23688e+02,0.00000e+00,6.86370e-01
3.18969e+02,1.12977e+02,3.89983e+02,0.00000e+00,9.14717e-01
3.06300e+02,1.79848e+02,4.74144e+02,0.00000e+00,-8.01550e-01
3.24655e+02,1.59158e+02,5.19936e+02,0.00000e+00,-6.41172e-01
2.81888e+02,1.66328e+02,4.91478e+02,0.00000e+00,-5.08747e-01
3.66334e+02,1.37056e+02,5.47107e+02,0.00000e+00,-2.66040e-01
3.17690e+02,1.00082e+02,5.33502e+02,0.00000e+00,-7.84946e-02
2.90774e+02,1.67381e+02,5.01316e+02,0.00000e+00,1.88476e-01
3.41650e+02,1.63568e+02,4.87891e+02,0.00000e+00,3.69861e-01
3.66555e+02,1.01426e+02,4.61824e+02,0.00000e+00,4.55961e-01
3.02512e+02,1.08100e+02,5.04702e+02,0.00000e+00,7.38095e-01
3.23369e+02,1.00432e+02,5.38657e+02,0.00000e+00,8.57148e-01
3.56778e+02,1.01463e+02,5.69986e+02,0.00000e+00,-8.52851e-01
2.98352e+02,1.28904e+02,6.12635e+02,0.00000e+00,-7.46416e-01
3.22761e+02,1.67151e+02,5.53579e+02,0.00000e+00,-5.40686e-01
3.13152e+02,1.78589e+02,5.50862e+02,0.00000e+00,-2.52688e-01
3.38857e+02,1.27905e+02,5.82240e+02,0.00000e+00,-7.66548e-05
3.52819e+02,1.81906e+02,5.93327e+02,0.00000e+00,4.68305e-03
3.23861e+02,1.22378e+02,5.68474e+02,0.00000e+00,3.27718e-01
3.14605e+02,1.22649e+02,6.37386e+02,0.00000e+00,4.04163e-01
3.39501e+02,1.65136e+02,6.23922e+02,0.00000e+00,7.01252e-01
2.94153e+02,1.15313e+02,6.30935e+02,0.00000e+00,8.23500e-01
3.33127e+02,1.07012e+02,6.67872e+02,0.00000e+00,-8.59492e-01
3.36203e+02,1.69136e+02,7.04271e+02,0.00000e+00,-6.68657e-01
3.44149e+02,1.55867e+02,7.11881e+02,0.00000e+00,-4.47831e-01
3.58572e+02,1.26200e+02,6.80653e+02,0.00000e+00,-2.14943e-01
3.59935e+02,1.62915e+02,6.66396e+02,0.00000e+00,-7.63965e-02
2.82961e+02,1.05133e+02,7.17070e+02,0.00000e+00,1.46029e-01
2.85468e+02,1.66830e+02,6.91334e+02,0.00000e+00,2.86838e-01
2.82867e+02,1.42049e+02,6.50218e+02,0.00000e+00,5.23680e-01
3.60037e+02,1.37110e+02,7.16506e+02,0.00000e+00,7.57892e-01
3.23743e+02,1.48574e+02,6.59013e+02,0.00000e+00,8.56974e-01
3.13111e+02,1.40760e+02,7.88262e+02,0.00000e+00,-8.26258e-01
3.67193e+02,1.24517e+02,8.06796e+02,0.00000e+00,-7.49223e-01
3.48657e+02,1.69573e+02,7.66235e+02,0.00000e+00,-4.88959e-01
3.45175e+02,1.27489e+02,7.65544e+02,0.00000e+00,-2.23080e-01
3.17343e+02,1.66551e+02,7.74929e+02,0.00000e+00,-8.20063e-02
2.87462e+02,1.23251e+02,7.77310e+02,0.00000e+00,1.91801e-01
2.93877e+02,1.72716e+02,7.66918e+02,0.00000e+00,3.30701e-01
3.61150e+02,1.81848e+02,7.90863e+02,0.00000e+00,5.65888e-01
3.18147e+02,1.47610e+02,8.14389e+02,0.00000e+00,7.75022e-01
3.04385e+02,1.39724e+02,7.96090e+02,0.00000e+00,9.88590e-01
3.23235e+02,1.17181e+02,8.49284e+02,0.00000e+00,-8.11151e-01
3.69205e+02,1.13268e+02,8.26327e+02,0.00000e+00,-6.66735e-01
3.10419e+02,1.50931e+02,8.73916e+02,0.00000e+00,-5.90627e-01
3.46232e+02,1.77515e+02,8.92557e+02,0.00000e+00,-2.48028e-01
3.62308e+02,1.68139e+02,8.88021e+02,0.00000e+00,-7.41145e-02
2.97331e+02,1.42877e+02,8.51644e+02,0.00000e+00,9.38998e-02
3.59648e+02,1.80491e+02,8.71882e+02,0.00000e+00,2.52091e-01
3.40038e+02,1.58319e+02,8.62282e+02,0.00000e+00,5.49986e-01
2.97974e+02,1.43206e+02,8.39973e+02,0.00000e+00,7.33821e-01
3.28049e+02,1.40768e+02,9.05882e+02,0.00000e+00,8.44178e-01
3.44511e+02,1.27566e+02,9.86968e+02,0.00000e+00,-8.76390e-01
2.91206e+02,1.47690e+02,9.38592e+02,0.00000e+00,-7.55264e-01
3.50152e+02,1.63870e+02,9.71544e+02,0.00000e+00,-5.21716e-01
2.91565e+02,1.69931e+02,9.61811e+02,0.00000e+00,-2.27174e-01
3.60578e+02,1.10822e+02,9.42913e+02,0.00000e+00,-8.35536e-02
3.05968e+02,1.13659e+02,9.42790e+02,0.00000e+00,1.53547e-01
3.04605e+02,1.81033e+02,9.20197e+02,0.00000e+00,3.23264e-01
3.10992e+02,1.68106e+02,9.88087e+02,0.00000e+00,4.25533e-01
3.68507e+02,1.35518e+02,9.11804e+02,0.00000e+00,7.80720e-01
3.00527e+02,1.76628e+02,9.36188e+02,0.00000e+00,8.19453e-01
3.80317e+02,1.01743e+02,1.48525e+02,0.00000e+00,-8.24067e-01
4.15645e+02,1.33493e+02,1.86901e+02,0.00000e+00,-7.66530e-01
4.29687e+02,1.80583e+02,1.48757e+02,0.00000e+00,-5.44587e-01
4.55164e+02,1.14065e+02,1.10894e+02,0.00000e+00,-3.30432e-01
4.52549e+02,1.87555e+02,1.59675e+02,0.00000e+00,-1.95207e-01
3.91146e+02,1.64878e+02,1.40791e+02,0.00000e+00,1.55730e-01
4.48857e+02,1.64621e+02,1.13921e+02,0.00000e+00,3.08876e-01
3.76093e+02,1.20949e+02,1.30545e+02,0.00000e+00,5.65084e-01
4.43014e+02,1.76802e+02,1.64812e+02,0.00000e+00,7.84643e-01
4.13952e+02,1.00715e+02,1.36554e+02,0.00000e+00,9.22978e-01
4.25538e+02,1.39665e+02,2.27923e+02,0.00000e+00,-9.07690e-01
4.31194e+02,1.47133e+02,2.27623e+02,0.00000e+00,-7.38277e-01
3.90492e+02,1.33055e+02,2.21105e+02,0.00000e+00,-4.79294e-01
4.45219e+02,1.75893e+02,2.23944e+02,0.00000e+00,-2.40990e-01
4.08257e+02,1.34020e+02,1.90844e+02,0.00000e+00,-6.60606e-02
4.57860e+02,1.35132e+02,2.53688e+02,0.00000e+00,1.77969e-01
4.33876e+02,1.53153e+02,2.34550e+02,0.00000e+00,3.43380e-01
3.92455e+02,1.68654e+02,2.04672e+02,0.00000e+00,4.47414e-01
3.71004e+02,1.19427e+02,1.97387e+02,0.00000e+00,7.03401e-01
4.16670e+02,1.87160e+02,2.44866e+02,0.00000e+00,9.94949e-01
3.94770e+02,1.70359e+02,3.66812e+02,0.00000e+00,-9.58338e-01
4.04547e+02,1.44997e+02,3.59623e+02,0.00000e+00,-7.06740e-01
4.37983e+02,1.27383e+02,3.16039e+02,0.00000e+00,-5.13856e-01
3.71058e+02,1.07590e+02,3.30119e+02,0.00000e+00,-2.42854e-01
4.01226e+02,1.47998e+02,3.26570e+02,0.00000e+00,-1.26905e-01
4.24823e+02,1.76493e+02,3.08580e+02,0.00000e+00,1.48598e-01
3.73941e+02,1.13499e+02,3.12609e+02,0.00000e+00,2.91882e-01
4.18964e+02,1.13808e+02,2.88519e+02,0.00000e+00,4.29631e-01
4.12088e+02,1.35958e+02,3.57586e+02,0.00000e+00,6.93634e-01
3.87040e+02,1.29171e+02,3.32325e+02,0.00000e+00,9.69620e-01
4.13641e+02,1.51035e+02,3.77418e+02,0.00000e+00,-8.71888e-01
3.99968e+02,1.72661e+02,3.94034e+02,0.00000e+00,-7.01770e-01
4.35419e+02,1.34390e+02,4.43584e+02,0.00000e+00,-4.05547e-01
4.53876e+02,1.68736e+02,4.24774e+02,0.00000e+00,-3.58755e-01
4.52813e+02,1.25321e+02,4.08124e+02,0.00000e+00,-1.43701e-01
3.86428e+02,1.26185e+02,4.36215e+02,0.00000e+00,5.92423e-02
4.06812e+02,1.47793e+02,4.03515e+02,0.00000e+00,2.81781e-01
4.34589e+02,1.88999e+02,4.32260e+02,0.00000e+00,4.00531e-01
4.15466e+02,1.81483e+02,4.01857e+02,0.00000e+00,6.19192e-01
3.76920e+02,1.17204e+02,3.75757e+02,0.00000e+00,8.96529e-01
3.87105e+02,1.48849e+02,5.00491e+02,0.00000e+00,-9.29982e-01
4.44141e+02,1.40250e+02,5.29935e+02,0.00000e+00,-7.54843e-01
3.74484e+02,1.74140e+02,4.67076e+02,0.00000e+00,-4.83353e-01
3.75633e+02,1.40472e+02,4.88184e+02,0.00000e+00,-2.32888e-01
